Vloz;1;1600
Vloz;2;1600
Vloz;3;4000
Vloz;4;2100
Vloz;5;4200
Vloz;6;1900
Vloz;7;2000
Vloz;8;1900
Vloz;9;5000
Vloz;10;8200
Vloz;11;3200
Vloz;12;2000
Vloz;13;4400
Vloz;14;2100
Vloz;15;6900
Vloz;16;2100
Vloz;17;69500
Vloz;18;3800
Vloz;19;6000
Vloz;20;2300
Vloz;21;3000
Vloz;22;2100
Vloz;23;4300
Vloz;24;2200
Vloz;25;2000
Vloz;26;2200
Vloz;27;3400
Vloz;28;7800
Vloz;29;66900
Vloz;30;2200
Vloz;31;2300
Vloz;32;2300
Vloz;33;4500
Vloz;34;2200
Vloz;35;2300
Vloz;36;2300
Vloz;37;2300
Vloz;38;2400
Vloz;39;2300
Vloz;40;2400
Vloz;41;2400
Vloz;42;2300
Vloz;43;3000
Vloz;44;3000
Vloz;45;2500
Vloz;46;2400
Vloz;47;2400
Vloz;48;2200
Vloz;49;2400
Vloz;50;2400
Vloz;51;2400
Vloz;52;2400
Vloz;53;2400
Vloz;54;2500
Vloz;55;2400
Vloz;56;2300
Vloz;57;2500
Vloz;58;2500
Vloz;59;2400
Vloz;60;2500
Vloz;61;2400
Vloz;62;2400
Vloz;63;2500
Vloz;64;2400
Vloz;65;7600
Vloz;66;2500
Vloz;67;2300
Vloz;68;2400
Vloz;69;2400
Vloz;70;2400
Vloz;71;2400
Vloz;72;2500
Vloz;73;2600
Vloz;74;2400
Vloz;75;2400
Vloz;76;2300
Vloz;77;2400
Vloz;78;2400
Vloz;79;2500
Vloz;80;2500
Vloz;81;2500
Vloz;82;2400
Vloz;83;2400
Vloz;84;2400
Vloz;85;2400
Vloz;86;2500
Vloz;87;2600
Vloz;88;2400
Vloz;89;2500
Vloz;90;2600
Vloz;91;27600
Vloz;92;1700
Vloz;93;1700
Vloz;94;1700
Vloz;95;1600
Vloz;96;1600
Vloz;97;1700
Vloz;98;1600
Vloz;99;1600
Vloz;100;1700
Spristupni;100;100
Vloz;101;1600
Vloz;102;1700
Vloz;103;1700
Vloz;104;1700
Vloz;105;1700
Vloz;106;900
Vloz;107;1700
Vloz;108;1500
Vloz;109;1600
Vloz;110;1700
Vloz;111;800
Vloz;112;1600
Vloz;113;1600
Vloz;114;1600
Vloz;115;1600
Vloz;116;1600
Vloz;117;1700
Vloz;118;4300
Vloz;119;1600
Vloz;120;1700
Vloz;121;1700
Vloz;122;1600
Vloz;123;1600
Vloz;124;1600
Vloz;125;1700
Vloz;126;1700
Vloz;127;1700
Odstran;126;6800
Vloz;127;1700
Vloz;128;1700
Vloz;129;3800
Vloz;130;1700
Vloz;131;1700
Vloz;132;1600
Vloz;133;1700
Vloz;134;1700
